primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename
blakit1,[],"['begging call', 'juvenile']",52.1638,106.371,Milvus migrans,Black Kite,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0,https://www.xeno-canto.org/485741,blakit1/XC485741.ogg
blakit1,[],['flight call'],41.957,-8.7464,Milvus migrans,Black Kite,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/489015,blakit1/XC489015.ogg
blakit1,[],"['begging call', 'call', 'juvenile']",56.2113,46.0466,Milvus migrans,Black Kite,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/493733,blakit1/XC493733.ogg
blakit1,[],"['begging call', 'call', 'juvenile']",56.2113,46.0466,Milvus migrans,Black Kite,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/493735,blakit1/XC493735.ogg
blakit1,[],"['begging call', 'call', 'juvenile']",56.2113,46.0466,Milvus migrans,Black Kite,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/493736,blakit1/XC493736.ogg
blakit1,[],"['begging call', 'call', 'juvenile']",56.2113,46.0466,Milvus migrans,Black Kite,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/493737,blakit1/XC493737.ogg
blakit1,[],['flight call'],56.1626,46.0829,Milvus migrans,Black Kite,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/495128,blakit1/XC495128.ogg
blakit1,[],['flight call'],56.1626,46.0829,Milvus migrans,Black Kite,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/495129,blakit1/XC495129.ogg
blakit1,[],['flight call'],56.1377,47.353,Milvus migrans,Black Kite,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/495361,blakit1/XC495361.ogg
blakit1,[],['flight call'],56.1377,47.353,Milvus migrans,Black Kite,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/495362,blakit1/XC495362.ogg
blakit1,[],['call'],47.2848,103.9331,Milvus migrans,Black Kite,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/495888,blakit1/XC495888.ogg
blakit1,[],"['adult', 'call', 'sex uncertain']",43.2712,145.4731,Milvus migrans,Black Kite,Amar-Singh HSS,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/507829,blakit1/XC507829.ogg
blakit1,[],"['begging call', 'hatchling or nestling']",58.0213,13.0728,Milvus migrans,Black Kite,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/511558,blakit1/XC511558.ogg
blakit1,[],"['begging call', 'hatchling or nestling']",58.0213,13.0728,Milvus migrans,Black Kite,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/511559,blakit1/XC511559.ogg
blakit1,[],"['begging call', 'hatchling or nestling']",58.0213,13.0728,Milvus migrans,Black Kite,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://www.xeno-canto.org/511560,blakit1/XC511560.ogg
blakit1,[],"['alarm call', 'sex uncertain']",58.0213,13.0728,Milvus migrans,Black Kite,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/511561,blakit1/XC511561.ogg
blakit1,[],"['adult', 'call', 'sex uncertain']",22.9154,120.7124,Milvus migrans,Black Kite,LIN Wen-Horn,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/538916,blakit1/XC538916.ogg
blakit1,[],"['adult', 'call', 'sex uncertain']",43.2815,3.3051,Milvus migrans,Black Kite,GESHORS Yann,Creative Commons Attribution-ShareAlike 4.0,4,https://www.xeno-canto.org/543161,blakit1/XC543161.ogg
blakit1,[],"['song', 'wings beats']",44.2322,4.6858,Milvus migrans,Black Kite,Charlie Bodin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/543648,blakit1/XC543648.ogg
blakit1,[],['call'],43.8189,4.4736,Milvus migrans,Black Kite,Yoann Blanchon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://www.xeno-canto.org/563574,blakit1/XC563574.ogg
blakit1,[],"['Call from a eucaliptus', 'begging call', 'call', 'life stage uncertain', 'sex uncertain']",42.7104,-8.7061,Milvus migrans,Black Kite,Jacobo Ramil MIllarengo,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/572730,blakit1/XC572730.ogg
blakit1,[],"['flight call', 'life stage uncertain', 'sex uncertain']",42.7104,-8.7061,Milvus migrans,Black Kite,Jacobo Ramil MIllarengo,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/572731,blakit1/XC572731.ogg
blakit1,[],['uncertain'],56.2502,93.5502,Milvus migrans,Black Kite,Dmitry Kulakov,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/577174,blakit1/XC577174.ogg
blakit1,[],"['male', 'song']",40.7155,-3.8887,Milvus migrans,Black Kite,Jose A. Neila Ballesteros,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/578424,blakit1/XC578424.ogg
blakit1,[],"['male', 'song']",40.7155,-3.8887,Milvus migrans,Black Kite,Jose A. Neila Ballesteros,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/578425,blakit1/XC578425.ogg
blakit1,[],"['flight call', 'sex uncertain']",40.7155,-3.8887,Milvus migrans,Black Kite,Jose A. Neila Ballesteros,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/578427,blakit1/XC578427.ogg
blakit1,[],"['call', 'flight call']",40.7573,-3.8137,Milvus migrans,Black Kite,Jose A. Neila Ballesteros,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/579213,blakit1/XC579213.ogg
blakit1,[],"['call', 'sex uncertain']",19.1328,72.9152,Milvus migrans,Black Kite,Dhruba Saikia,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/583029,blakit1/XC583029.ogg
blakit1,[],['alarm call'],19.1328,72.9152,Milvus migrans,Black Kite,Dhruba Saikia,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/585190,blakit1/XC585190.ogg
blakit1,[],['song'],43.178,0.3973,Milvus migrans,Black Kite,Olivier SWIFT,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/618418,blakit1/XC618418.ogg
blakit1,[],"['life stage uncertain', 'sex uncertain', 'song']",29.5531,118.9354,Milvus migrans,Black Kite,飛魚,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/620590,blakit1/XC620590.ogg
blakit1,[],['call'],42.2847,-0.6404,Milvus migrans,Black Kite,Eduardo Realinho,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/628280,blakit1/XC628280.ogg
blakit1,[],"['adult', 'call', 'sex uncertain']",45.7896,4.9776,Milvus migrans,Black Kite,Manceau Lionel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/628625,blakit1/XC628625.ogg
blakit1,[],"['adult', 'call', 'sex uncertain']",45.7896,4.9776,Milvus migrans,Black Kite,Manceau Lionel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/628626,blakit1/XC628626.ogg
blakit1,[],"['adult', 'call', 'sex uncertain']",45.7896,4.9776,Milvus migrans,Black Kite,Manceau Lionel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/628629,blakit1/XC628629.ogg
blakit1,[],['call'],43.3491,-0.3764,Milvus migrans,Black Kite,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/636323,blakit1/XC636323.ogg
blakit1,[],['call'],43.3542,-0.3364,Milvus migrans,Black Kite,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/637973,blakit1/XC637973.ogg
blakit1,[],"['adult', 'flight call', 'song']",43.3491,-0.3764,Milvus migrans,Black Kite,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/640160,blakit1/XC640160.ogg
blakit1,[],['call'],25.2274,121.6434,Milvus migrans,Black Kite,Sunny Tseng,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/643685,blakit1/XC643685.ogg
blakit1,[],"['adult', 'call', 'flight call']",39.1489,-7.6572,Milvus migrans,Black Kite,Paulo Alves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/645364,blakit1/XC645364.ogg
blakit1,[],['flight call'],50.0201,8.3904,Milvus migrans,Black Kite,brickegickel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/653986,blakit1/XC653986.ogg
blakit1,[],['flight call'],50.0201,8.3904,Milvus migrans,Black Kite,brickegickel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/653987,blakit1/XC653987.ogg
blakit1,[],['flight call'],50.0201,8.3904,Milvus migrans,Black Kite,brickegickel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/653988,blakit1/XC653988.ogg
blakit1,[],['call'],50.0122,8.394,Milvus migrans,Black Kite,brickegickel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/653989,blakit1/XC653989.ogg
blakit1,[],"['adult', 'call', 'sex uncertain']",19.1629,72.892,Milvus migrans,Black Kite,Dr Raju Kasambe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/657421,blakit1/XC657421.ogg
blakit1,[],"['call', 'song']",52.7762,9.4528,Milvus migrans,Black Kite,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/660526,blakit1/XC660526.ogg
blakit1,[],['call'],50.2257,8.8043,Milvus migrans,Black Kite,brickegickel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/660615,blakit1/XC660615.ogg
blakit1,[],['call'],49.8847,8.3558,Milvus migrans,Black Kite,brickegickel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/660705,blakit1/XC660705.ogg
blakit1,[],['call'],49.8847,8.3558,Milvus migrans,Black Kite,brickegickel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/660706,blakit1/XC660706.ogg
blakit1,[],['call'],43.178,0.3973,Milvus migrans,Black Kite,Olivier SWIFT,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/662373,blakit1/XC662373.ogg
blakit1,[],"['begging call', 'call', 'hatchling or nestling', 'juvenile']",52.1274,13.5987,Milvus migrans,Black Kite,Regina Eidner,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,http://xeno-canto.org/671543,blakit1/XC671543.ogg
blakit1,[],"['adult', 'call', 'sex uncertain']",43.4086,87.1607,Milvus migrans,Black Kite,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,http://xeno-canto.org/686908,blakit1/XC686908.ogg
blakit1,[],[''],39.1782,16.7828,Milvus migrans,Black Kite,Gianluca Congi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/695515,blakit1/XC695515.ogg
blakit1,[],[''],-22.9467,31.2211,Milvus migrans,Black Kite,Derek Solomon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/696493,blakit1/XC696493.ogg
blakit1,[],[''],5.0886,-1.3567,Milvus migrans,Black Kite,András Schmidt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://xeno-canto.org/711351,blakit1/XC711351.ogg
blakit1,[],[''],47.4312,7.5357,Milvus migrans,Black Kite,Nicolas Martinez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/719785,blakit1/XC719785.ogg
blakit1,['junbab2'],['call'],25.337,82.978,Milvus migrans,Black Kite,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.5,https://www.xeno-canto.org/73033,blakit1/XC73033.ogg
blakit1,[],[''],37.1242,-6.4966,Milvus migrans,Black Kite,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2,https://xeno-canto.org/739794,blakit1/XC739794.ogg
blakit1,[],[''],37.1242,-6.4966,Milvus migrans,Black Kite,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2,https://xeno-canto.org/740069,blakit1/XC740069.ogg
blakit1,[],[''],37.1242,-6.4966,Milvus migrans,Black Kite,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2,https://xeno-canto.org/740070,blakit1/XC740070.ogg
blakit1,[],[''],-12.3606,130.8701,Milvus migrans,Black Kite,nick talbot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/740444,blakit1/XC740444.ogg
blakit1,[],[''],47.996,10.9676,Milvus migrans,Black Kite,Beatrix Saadi-Varchmin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/740480,blakit1/XC740480.ogg
blakit1,[],[''],47.996,10.9676,Milvus migrans,Black Kite,Beatrix Saadi-Varchmin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/740481,blakit1/XC740481.ogg
blakit1,[],[''],43.5778,-1.4025,Milvus migrans,Black Kite,brickegickel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/744737,blakit1/XC744737.ogg
blakit1,[],[''],43.5778,-1.4025,Milvus migrans,Black Kite,brickegickel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/744738,blakit1/XC744738.ogg
blakit1,[],[''],43.5778,-1.4025,Milvus migrans,Black Kite,brickegickel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/744739,blakit1/XC744739.ogg
blakit1,[],[''],46.0607,10.9592,Milvus migrans,Black Kite,Giuseppe Speranza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/745869,blakit1/XC745869.ogg
blakit1,[],[''],52.6663,12.2719,Milvus migrans,Black Kite,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://xeno-canto.org/757061,blakit1/XC757061.ogg
blakit1,[],[''],53.2413,14.4186,Milvus migrans,Black Kite,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2,https://xeno-canto.org/757379,blakit1/XC757379.ogg
blakit1,[],[''],41.2498,0.4349,Milvus migrans,Black Kite,Pere Josa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://xeno-canto.org/761913,blakit1/XC761913.ogg
blakit1,[],[''],47.8389,106.9134,Milvus migrans,Black Kite,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/764286,blakit1/XC764286.ogg
blakit1,[],[''],47.4515,92.218,Milvus migrans,Black Kite,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/764319,blakit1/XC764319.ogg
blakit1,[],[''],47.4515,92.218,Milvus migrans,Black Kite,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/764320,blakit1/XC764320.ogg
blakit1,[],[''],,,Milvus migrans,Black Kite,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/764987,blakit1/XC764987.ogg
blakit1,[],[''],,,Milvus migrans,Black Kite,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/764988,blakit1/XC764988.ogg
blakit1,[],[''],47.6435,92.6329,Milvus migrans,Black Kite,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2,https://xeno-canto.org/765077,blakit1/XC765077.ogg
blakit1,[],[''],47.6545,92.8085,Milvus migrans,Black Kite,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/765078,blakit1/XC765078.ogg
blakit1,[],[''],47.6545,92.8085,Milvus migrans,Black Kite,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/765079,blakit1/XC765079.ogg
blakit1,[],[''],47.6545,92.8085,Milvus migrans,Black Kite,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/765080,blakit1/XC765080.ogg
blakit1,[],[''],47.6545,92.8085,Milvus migrans,Black Kite,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/765081,blakit1/XC765081.ogg
blakit1,[],[''],47.2434,92.6651,Milvus migrans,Black Kite,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/765298,blakit1/XC765298.ogg
blakit1,[],[''],47.2434,92.6651,Milvus migrans,Black Kite,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/765299,blakit1/XC765299.ogg
blakit1,[],[''],31.1939,121.3629,Milvus migrans,Black Kite,Bo Shunqi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/788756,blakit1/XC788756.ogg
blakit1,[],[''],43.579,-0.3004,Milvus migrans,Black Kite,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/788899,blakit1/XC788899.ogg
blakit1,[],[''],43.3511,-3.8801,Milvus migrans,Black Kite,João Tomás,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/793214,blakit1/XC793214.ogg
blakit1,[],[''],42.47,-6.8231,Milvus migrans,Black Kite,Jacobo Ramil Millarengo,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/794957,blakit1/XC794957.ogg
blakit1,[],[''],47.9955,10.9783,Milvus migrans,Black Kite,Beatrix Saadi-Varchmin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/796153,blakit1/XC796153.ogg
blakit1,[],[''],41.2356,0.4478,Milvus migrans,Black Kite,Pere Josa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/796457,blakit1/XC796457.ogg
blakit1,[],[''],41.2356,0.4478,Milvus migrans,Black Kite,Pere Josa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/796458,blakit1/XC796458.ogg
blakit1,[],[''],22.4859,114.243,Milvus migrans,Black Kite,Geoff Carey,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/799861,blakit1/XC799861.ogg
blakit1,[],[''],22.5055,114.0731,Milvus migrans,Black Kite,Geoff Carey,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/799862,blakit1/XC799862.ogg
blakit1,[],[''],49.037,5.8196,Milvus migrans,Black Kite,Chèvremont Fabian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2,https://xeno-canto.org/801334,blakit1/XC801334.ogg
blakit1,[],[''],41.73,-5.8934,Milvus migrans,Black Kite,João Tomás,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/807584,blakit1/XC807584.ogg
blakit1,[],[''],-0.1264,34.7434,Milvus migrans,Black Kite,GABRIEL LEITE,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/811134,blakit1/XC811134.ogg
blakit1,[],[''],-0.1264,34.7434,Milvus migrans,Black Kite,GABRIEL LEITE,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/811135,blakit1/XC811135.ogg
blakit1,[],[''],-0.1264,34.7434,Milvus migrans,Black Kite,GABRIEL LEITE,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/811136,blakit1/XC811136.ogg
blakit1,[],[''],41.957,-8.7464,Milvus migrans,Black Kite,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/815503,blakit1/XC815503.ogg
blakit1,[],[''],45.7781,16.0232,Milvus migrans,Black Kite,Branislav Oblučar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/823304,blakit1/XC823304.ogg
blakit1,[],[''],45.7781,16.0232,Milvus migrans,Black Kite,Branislav Oblučar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/823305,blakit1/XC823305.ogg
blakit1,[],[''],52.1959,120.7629,Milvus migrans,Black Kite,Oriental Stork,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://xeno-canto.org/823477,blakit1/XC823477.ogg
